,pitch,instrument_family,instrument_source,NaiveFFT,ZeroX,PersistFFT1,PersistFFT2,PSHC,fft_mean,max_fft_amp,freq_at_max_fft_amp,peak_0_freq,peak_0_persistence,peak_1_freq,peak_1_persistence,peak_2_freq,peak_2_persistence,peak_3_freq,peak_3_persistence,peak_4_freq,peak_4_persistence,peak_5_freq,peak_5_persistence,peak_6_freq,peak_6_persistence,peak_7_freq,peak_7_persistence,peak_8_freq,peak_8_persistence,peak_9_freq,peak_9_persistence,peak_10_freq,peak_10_persistence,peak_11_freq,peak_11_persistence,peak_12_freq,peak_12_persistence,peak_13_freq,peak_13_persistence,peak_14_freq,peak_14_persistence,peak_15_freq,peak_15_persistence,peak_16_freq,peak_16_persistence,peak_17_freq,peak_17_persistence,peak_18_freq,peak_18_persistence,peak_19_freq,peak_19_persistence,peak_20_freq,peak_20_persistence,peak_21_freq,peak_21_persistence,peak_22_freq,peak_22_persistence,peak_23_freq,peak_23_persistence,peak_24_freq,peak_24_persistence,peak_25_freq,peak_25_persistence,peak_26_freq,peak_26_persistence,peak_27_freq,peak_27_persistence,peak_28_freq,peak_28_persistence,peak_29_freq,peak_29_persistence,peak_30_freq,peak_30_persistence,peak_31_freq,peak_31_persistence,peak_32_freq,peak_32_persistence,peak_33_freq,peak_33_persistence,peak_34_freq,peak_34_persistence,peak_35_freq,peak_35_persistence,peak_36_freq,peak_36_persistence,peak_37_freq,peak_37_persistence,peak_38_freq,peak_38_persistence,peak_39_freq,peak_39_persistence,peak_40_freq,peak_40_persistence,peak_41_freq,peak_41_persistence,peak_42_freq,peak_42_persistence,peak_43_freq,peak_43_persistence,peak_44_freq,peak_44_persistence,peak_45_freq,peak_45_persistence,peak_46_freq,peak_46_persistence,peak_47_freq,peak_47_persistence,peak_48_freq,peak_48_persistence,peak_49_freq,peak_49_persistence
mallet_acoustic_062-032-127,32.0,5.0,0.0,32.0,39.0,32.0,32.0,32.0,71073.8046875,99072472.0,52.0,52.0,98081747.28,56.75,78313643.28,77.5,44251367.28,95.5,24686915.28,104.0,96515819.28,152.0,7572765.28,194.0,1115884.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mallet_acoustic_047-099-100,99.0,5.0,0.0,99.0,84.0,98.0,99.0,99.0,93647.6015625,5254247.5,2535.0,2355.25,336808.61875,2400.0,659330.525,2417.0,479128.4,2434.75,636281.9625,2452.25,991639.5875,2469.0,1147306.65,2475.0,1147963.025,2483.0,439656.525,2488.0,919347.9,2494.5,1516808.275,2506.0,3433684.275,2513.75,1489432.275,2519.5,4065300.275,2522.5,370084.275,2526.75,1391643.15,2535.0,5201705.025,2543.25,768800.775,2546.5,2123454.025,2558.5,419843.65,2562.5,1591595.15,2568.75,684844.4,2576.75,319857.68125,2582.0,573127.4625,2586.5,1221157.4,2606.75,979426.025,2614.75,587377.025,2623.5,340392.525,2656.25,436760.7125,2663.0,697517.9625,2679.0,551134.7125,2688.0,385874.43125,2699.5,352940.525,2709.25,436760.74375,2727.0,420055.30625,2752.0,404944.65,2781.0,302979.15,2830.5,289713.5875,2892.75,292973.8375,2969.75,294730.4625,6157.0,323420.93125,6173.0,312275.24375,6425.0,700360.9,6457.0,575710.025,6471.75,567706.4625,6484.0,355561.775,6494.0,537549.9,6504.0,780900.025,6534.5,557660.2125,6559.5,298195.93125,6570.75,376357.49375
bass_synthetic_009-067-100,67.0,0.0,2.0,67.0,85.0,66.0,67.0,67.0,295746.65625,189153360.0,391.25,378.5,13392649.4,382.75,21862578.4,387.0,43061726.4,390.75,13635368.4,391.25,187261826.4,395.5,66188106.4,399.75,24883528.4,404.0,12142616.4,778.25,11234713.4,782.5,165349730.4,786.75,48899598.4,791.0,14694921.4,1169.75,20693162.4,1174.0,75379482.4,1178.25,107638914.4,1182.5,28437464.4,1186.75,16427056.4,1191.0,10982055.4,1556.75,9703723.4,1561.0,19538722.4,1565.25,109345658.4,1569.5,125172730.4,1573.75,20152080.4,1578.0,12595440.4,1952.25,15293838.4,1956.5,33284534.4,1960.75,15736126.4,1965.0,17071204.4,2343.5,11911998.4,2347.75,44098622.4,2352.0,21466596.4,2356.25,24587426.4,2747.75,19434256.4,3130.5,28376336.4,3134.75,37624186.4,3139.0,22950236.4,3530.25,26862604.4,3913.0,14294814.4,3917.25,30428238.4,3921.5,10854407.4,3925.75,14015119.4,4317.25,16594424.4,4700.0,28265912.4,4708.5,16850002.4,5099.75,12827679.4,5482.5,28239778.4,6265.25,23099890.4,6278.0,11566372.4,6669.25,10499346.4,7047.75,19686466.4
keyboard_synthetic_000-047-025,47.0,4.0,2.0,69.0,40.0,35.0,35.0,35.0,102145.9375,37388332.0,432.75,52.5,68813.555,62.0,3654433.68,123.5,32513276.68,185.25,24422830.68,247.25,6740300.18,309.0,8499273.68,365.5,116735.39875,371.0,10007762.68,376.75,475262.3675,396.75,5294.554999999993,427.25,323023.305,432.75,37014448.68,436.75,979366.3049999999,488.75,123617.3675,494.25,7344095.18,500.0,141792.7425,555.75,353914.4925,617.25,1690013.18,740.75,1615533.805,802.75,27448.367499999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bass_synthetic_134-058-075,58.0,0.0,2.0,58.0,58.0,25.0,58.0,58.0,64579.98828125,34476092.0,233.5,27.0,165084.08000000002,28.0,114955.33000000002,29.0,71020.83000000002,30.0,48329.205000000016,31.0,52509.455000000016,32.0,76566.70500000002,33.0,111173.20500000002,34.0,152934.83000000002,35.0,2347625.08,36.0,188123.83000000002,37.0,173940.83000000002,38.0,154746.95500000002,39.0,135560.08000000002,40.0,120765.45500000002,41.0,111764.45500000002,42.0,105231.51750000002,43.0,93127.08000000002,44.25,91788.58000000002,45.25,78151.20500000002,46.25,64097.205000000016,47.25,61105.830000000016,48.25,68117.83000000002,49.25,79336.20500000002,50.25,88987.58000000002,51.25,1395108.83,72.25,2176432.58,87.25,2002612.33,107.25,3270137.08,137.25,259949.08000000002,164.25,348497.33,200.0,2167829.08,233.5,34131331.08,236.75,203516.51750000002,237.75,72813.20500000002,239.0,386889.2675,240.0,248013.39250000002,241.0,165884.04875000002,242.0,101664.89250000002,276.5,81746.79875000002,277.5,112086.73625000002,278.5,94957.04875000002,359.5,193193.70500000002,466.75,16496293.08,471.25,68421.51750000002,472.25,362433.0175,473.25,247839.39250000002,474.25,146548.11125000002,475.5,77532.29875000002,700.25,1066596.58,933.25,250854.33000000002
guitar_acoustic_014-097-075,97.0,3.0,0.0,97.0,56.0,97.0,97.0,97.0,100656.203125,6272557.5,2234.5,27.25,65741.23749999999,756.25,319.63593749999563,757.25,236.85468749999563,758.25,145.39765624999563,759.25,74.38984374999563,1852.0,135.85078124999563,2234.5,6209831.925,2776.25,204.85078124999563,2777.25,57.132031249995634,4472.75,559174.925,4877.75,15474.198437499996,5204.5,122.81953124999563,5205.5,26.874218749995634,6960.75,39757.096874999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bass_synthetic_009-054-075,54.0,0.0,2.0,54.0,73.0,54.0,54.0,54.0,336197.96875,172858320.0,184.75,180.75,18901562.8,182.75,34666384.8,184.75,171129736.8,185.5,14508583.8,186.75,45180976.8,188.75,17859540.8,367.25,13499142.8,369.25,166542584.8,371.25,44680220.8,373.25,14996806.8,552.0,18510828.8,554.0,69531056.8,556.0,111856776.8,558.0,26632136.8,560.0,15411860.8,736.75,17321446.8,738.75,94493688.8,740.75,108051424.8,742.75,18515632.8,923.25,23943956.8,1106.0,13177694.8,1108.0,46932388.8,1110.0,22537494.8,1112.0,23513944.8,1296.75,21448544.8,1477.5,19932942.8,1479.5,27798168.8,1481.5,17728160.8,1666.0,23380178.8,1846.75,13342130.8,1848.75,30618884.8,1850.75,11890620.8,1852.75,14620788.8,2037.5,17828202.8,2218.0,26591964.8,2222.0,14603169.8,2406.75,12321527.8,2587.5,25774808.8,2956.75,25788300.8,2962.75,12280332.8,3326.0,15543250.8,3695.5,15897084.8,3703.5,12060298.8,4805.5,15171860.8,5174.75,14288716.8,5544.25,16352454.8,5913.5,17084150.8,6283.0,13182538.8,6652.25,16138238.8,7021.5,13494233.8
string_acoustic_056-051-025,51.0,8.0,0.0,51.0,57.0,51.0,51.0,51.0,110797.78125,29046720.0,155.0,93.5,34218.17499999999,155.0,28756252.8,156.75,542783.8,177.5,362414.1125,268.75,39862.98749999999,280.25,182749.175,311.5,20996762.8,313.5,4542804.8,321.75,745129.8,352.75,133080.95625,379.25,174139.05,402.25,569850.925,426.0,10781.331249999988,426.5,12784.549999999988,428.25,1456.7999999999884,452.75,1355953.425,468.5,8042606.8,543.0,28455.39374999999,585.5,102739.36249999999,624.25,4587911.8,713.0,14917.518749999988,773.25,2694757.55,785.25,160244.925,828.75,523251.4875,857.75,155648.9875,912.5,13866.237499999988,938.0,267284.2375,1060.0,27253.26874999999,1069.0,415879.6125,1181.25,35810.08124999999,1216.0,547241.3,1240.25,905498.55,1255.5,27538.42499999999,1365.5,2928.0499999999884,1373.5,53553.92499999999,1412.5,1152466.3,1551.25,396870.4875,1567.0,126248.39374999999,1681.5,23338.95624999999,1873.75,52482.76874999999,1886.0,3351.8624999999884,2279.0,192548.675,2304.75,609232.425,2354.75,43099.26874999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keyboard_electronic_002-050-100,50.0,4.0,1.0,62.0,57.0,50.0,50.0,50.0,176080.96875,119698496.0,293.75,143.0,27316.915000000037,144.0,503525.54000000004,145.0,259225.41500000004,146.75,62389531.04,147.75,84903.04000000004,149.75,776.6650000000373,282.75,22688.540000000037,293.75,118501511.04,307.25,8919.040000000037,440.5,67707975.04,587.25,51506491.04,734.25,42387463.04,880.75,19462789.04,1027.75,26409507.04,1174.25,7160895.04,1175.0,626195.04,1321.5,15190736.04,1467.75,2239438.79,1468.75,2201917.04,1615.25,7908193.04,1762.5,611048.165,1908.75,3764250.54,2055.75,501089.29000000004,2202.25,1344510.79,2349.25,228153.91500000004,2495.75,67859.79000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keyboard_electronic_001-061-050,61.0,4.0,1.0,73.0,71.0,61.0,61.0,61.0,54837.91796875,36096328.0,554.75,39.0,171103.21999999997,40.0,270429.97,41.0,171321.84499999997,46.75,13320.251249999972,47.75,138740.93874999997,49.0,315114.4075,50.0,501465.095,51.0,471710.47,52.0,292074.095,53.0,233589.96999999997,54.0,130504.53249999997,55.0,48944.65749999997,56.0,47257.84499999997,57.25,117366.93874999997,58.25,118381.81374999997,83.5,102566.93874999997,84.25,103267.28249999997,88.0,545406.595,90.25,556142.97,91.5,653273.095,92.5,443356.095,94.75,125741.90749999997,105.5,63872.87624999997,106.5,17910.844999999972,111.0,175688.53249999997,115.5,26811.907499999972,116.75,43888.43874999997,117.75,89856.31374999997,138.75,18547.032499999972,139.75,37834.87624999997,141.0,94736.31374999997,142.0,156672.00124999997,143.0,108883.40749999997,144.0,42740.50124999997,145.25,28041.751249999972,146.25,33921.59499999997,238.5,20712.969999999972,240.0,42497.65749999997,248.0,213782.96999999997,277.25,27865976.72,522.0,85986.09499999997,554.75,35735364.72,832.25,4541486.72,1110.75,7886996.72,1111.75,43860.21999999997,1391.25,4722988.22,1673.0,425988.345,1956.25,605523.2825,1957.0,191551.84499999997,2242.5,12255.532499999972
mallet_acoustic_047-093-127,93.0,5.0,0.0,93.0,79.0,92.0,93.0,93.0,91539.46875,6600289.5,1769.0,1627.0,253590.76124999998,1641.75,326341.88625,1658.0,420710.01125,1677.75,229333.07374999998,1681.75,446691.01125,1691.0,427612.94875,1703.5,632259.23,1715.0,824977.605,1722.5,1284923.355,1728.25,773273.855,1734.25,1256200.73,1742.75,1506865.355,1746.5,366014.6675,1749.25,890390.98,1756.25,1820694.98,1764.0,464009.105,1769.0,6534286.605,1772.0,1752778.605,1776.75,3233954.605,1782.0,1871579.355,1787.0,739205.6675,1792.75,832887.73,1797.25,420069.605,1800.25,296667.5425,1804.75,1259100.605,1815.75,842772.1675,1824.0,642607.48,1828.25,305135.48,1832.75,575767.855,1843.0,305518.69875,1851.75,369011.07375,1867.5,213495.88624999998,1883.75,265693.48,1893.5,199136.10499999998,1904.0,194897.76124999998,1915.75,370640.48,1944.75,198135.29249999998,2006.75,291104.94875,2069.5,186081.57374999998,2187.25,185188.80812499998,2526.0,402130.23,2548.5,279407.855,2592.5,209318.16749999998,2759.25,192508.10499999998,3070.5,262610.23,3082.75,322445.2925,4672.0,198014.01124999998,4687.75,328935.5425,4702.5,248951.47999999998,5526.25,261096.13624999998
string_acoustic_080-024-100,24.0,8.0,0.0,36.0,41.0,35.0,36.0,36.0,87926.90625,206448560.0,65.5,59.5,341071.6499999999,60.25,1308530.65,62.25,6351190.4,63.25,11010787.4,64.25,20890794.4,65.0,49954874.4,65.5,204384074.4,66.75,8573333.4,67.75,2678351.9,68.75,544645.8999999999,95.0,233663.8999999999,96.5,5482013.4,97.0,12380524.4,98.0,127061666.4,101.0,486096.3999999999,128.0,74692.6499999999,129.75,3176970.4,130.5,24419178.4,195.75,27935992.4,196.5,963808.3999999999,197.25,1159643.9,226.25,101499.8999999999,227.25,1027747.1499999999,228.5,16056690.4,229.25,8272485.4,229.75,1864308.9,260.0,514573.8999999999,261.0,16248386.4,261.5,827214.1499999999,293.25,697580.1499999999,293.75,1899634.15,294.5,2089867.4,326.75,1866746.4,327.25,1586812.4,359.0,6087017.9,359.5,1740167.4,424.5,1584347.65,456.5,2436504.9,521.75,219545.3999999999,522.25,180393.6499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bass_synthetic_033-079-100,79.0,0.0,2.0,79.0,68.0,79.0,79.0,79.0,59802.82421875,54516232.0,784.0,27.0,207947.11749999993,767.75,40200.429999999935,772.25,1359362.555,776.25,7397374.68,780.25,21157645.68,784.0,53971069.68,787.25,8645875.68,789.0,3091275.6799999997,792.0,10590073.68,794.5,1386955.805,796.0,2398099.4299999997,1556.5,415259.42999999993,1560.5,1083330.68,1564.0,3590937.1799999997,1569.5,7531102.68,1573.25,466312.11749999993,1576.25,3832979.6799999997,1579.25,1061817.055,1584.0,394081.74249999993,2340.75,180586.61749999993,2353.5,1220842.68,2360.5,21724.867499999935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
guitar_acoustic_030-024-025,24.0,3.0,0.0,24.0,74.0,24.0,24.0,24.0,49027.09765625,75208024.0,33.0,27.25,258989.26,33.0,74455943.76,40.0,127426.26000000001,41.25,4816.010000000009,57.5,258377.4475,59.0,265774.01,60.25,279756.51,61.5,273011.4475,62.75,392181.51,63.75,227286.9475,64.5,316612.76,66.0,11700753.76,67.75,642798.385,69.5,9858.69750000001,93.5,162990.635,99.25,6535085.26,103.25,64178.88500000001,132.25,783088.885,165.0,3445114.76,196.5,15431.57250000001,229.5,221480.9475,230.0,96941.63500000001,295.0,84942.44750000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keyboard_electronic_003-040-100,40.0,4.0,1.0,59.0,59.0,39.0,40.0,40.0,102494.9296875,80403456.0,247.0,74.75,203567.43999999994,77.0,9969801.44,78.75,203289.81499999994,82.25,50394833.44,86.5,247061.93999999994,87.75,10952469.44,89.25,686656.69,90.25,359819.31499999994,159.25,15370540.44,164.75,71712373.44,170.0,13599894.44,173.5,261861.93999999994,237.5,227973.18999999994,238.5,379838.31499999994,239.5,644815.44,241.5,14146944.44,245.5,766590.44,247.0,79599421.44,248.5,689481.44,249.5,338772.43999999994,252.5,14919106.44,254.5,477253.06499999994,255.5,206440.50249999994,324.0,4814921.9399999995,329.25,28947973.44,334.75,5094182.4399999995,406.25,9719965.44,411.75,48143133.44,417.0,8626991.44,488.5,1892675.69,494.0,10107533.44,499.5,1926758.44,571.0,4885904.4399999995,576.25,28439847.44,581.75,5196442.9399999995,653.0,345519.06499999994,659.0,3774344.94,664.5,347484.81499999994,735.5,3307275.44,741.0,17224613.44,746.5,3293400.19,823.75,1309034.94,900.25,1775149.44,905.75,9577804.44,911.25,1632565.44,1065.0,734821.69,1070.5,5120244.4399999995,1075.75,696148.44,1235.25,2513961.44,1400.0,1023960.44
organ_electronic_028-095-127,95.0,6.0,1.0,95.0,95.0,95.0,95.0,95.0,136881.71875,486069344.0,1976.25,1950.0,404964.0599999996,1956.0,505252.0599999996,1958.5,909058.5599999996,1960.25,1985975.5599999996,1961.0,947166.0599999996,1962.0,317791.5599999996,1962.5,78138.55999999959,1963.0,2503466.0599999996,1964.0,6240653.56,1965.5,4861165.56,1966.25,818351.5599999996,1966.75,5753112.56,1969.25,6079042.56,1970.0,12170602.559999999,1971.25,8196152.56,1972.75,11033528.559999999,1973.5,15989494.559999999,1974.0,12860598.559999999,1974.75,44914290.56,1975.5,73721282.56,1976.25,481208650.56,1976.75,173286794.56,1978.0,62824002.56,1979.25,15072360.559999999,1980.5,18316402.56,1981.75,9510218.559999999,1982.75,977219.5599999996,1984.25,3844375.5599999996,1986.5,10048331.559999999,1987.0,1078136.0599999996,1987.75,2685561.5599999996,1988.5,739883.5599999996,1989.25,6132547.56,1991.0,7577169.56,1992.25,5281520.56,1992.75,4892847.56,1994.25,5585748.56,1994.75,2561247.5599999996,1995.25,1679292.5599999996,1996.0,2667460.0599999996,1996.5,1700925.0599999996,1997.0,3657902.5599999996,1998.0,935807.0599999996,1998.5,1518651.0599999996,1999.0,123946.05999999959,1999.75,552330.5599999996,2002.25,51556.55999999959,0.0,0.0,0.0,0.0,0.0,0.0
bass_synthetic_098-044-050,44.0,0.0,2.0,44.0,21.0,44.0,44.0,44.0,106778.8671875,59446896.0,102.0,27.0,468278.29000000004,27.75,2176625.54,29.0,737200.915,31.25,525176.79,32.0,505044.04000000004,33.25,781857.415,34.0,750504.04,34.5,150205.04000000004,36.0,1130338.29,37.25,862129.915,38.75,374800.66500000004,41.5,898572.79,43.25,315645.72750000004,44.25,413093.04000000004,45.5,1145696.165,48.25,334301.60250000004,50.0,185176.79000000004,52.25,717747.79,60.25,738257.29,67.0,517890.16500000004,77.0,134940.97750000004,92.25,905042.79,97.25,1973191.04,102.0,58852427.04,109.5,409624.54000000004,149.0,320109.79000000004,162.25,336538.91500000004,168.0,108330.16500000004,180.0,189526.72750000004,204.5,7948443.04,230.25,103813.60250000004,255.5,205888.47750000004,307.5,5383753.04,411.0,2679755.54,512.25,504067.79000000004,619.25,686971.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mallet_acoustic_062-040-127,40.0,5.0,0.0,52.0,46.0,40.0,40.0,40.0,69799.21875,89685184.0,164.75,82.5,81948788.16,90.0,64923416.16,123.0,40819256.16,151.5,18104478.16,164.75,88788332.16,190.25,124344.53500000003,241.25,5190645.16,307.75,485606.16000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brass_acoustic_006-079-025,79.0,1.0,0.0,91.0,91.0,79.0,79.0,79.0,115262.3828125,74278808.0,1579.5,781.5,4097757.92,786.5,5377883.92,788.0,2705056.17,788.75,9904105.92,789.5,1583604.67,791.25,3418043.67,794.0,1980635.42,1562.0,7635720.92,1564.0,4227901.92,1567.75,4426351.92,1569.5,3268173.92,1570.25,10539216.92,1571.5,6527487.92,1572.5,9336739.92,1573.25,18846537.92,1573.75,1943326.92,1574.25,3956401.92,1575.0,13290835.92,1577.0,19364999.92,1578.0,38027287.92,1578.75,9269704.92,1579.5,73536019.92,1580.5,13471411.92,1581.0,13754103.92,1582.25,29293371.92,1585.0,2209136.92,1590.25,1981360.92,2340.5,3917680.92,2344.5,2351140.67,2355.75,2202317.67,2361.25,3585368.92,2362.0,3164487.42,2363.0,9133153.92,2363.5,1996956.42,2364.25,3147733.67,2364.75,1912907.42,2365.5,4855375.92,2367.0,6526606.92,2368.75,18297145.92,2370.25,5969157.92,2371.75,4341991.42,3150.0,1800353.17,3150.75,1968668.17,3152.75,3953593.42,3154.75,3963294.92,3157.5,2915183.42,3159.25,2096209.67,3945.5,2072861.42,3946.5,2991187.42,3948.0,1459783.67
guitar_acoustic_015-043-075,43.0,3.0,0.0,62.0,71.0,43.0,43.0,43.0,148438.046875,38385052.0,292.0,97.0,8083347.48,194.25,2631384.48,292.0,38001201.48,386.0,18586.41749999998,387.0,54318.26124999998,390.75,5461485.98,395.0,35837.07374999998,490.25,24531383.48,590.25,1944816.98,691.0,12322197.48,776.25,35112.35499999998,792.0,4340915.48,893.25,7247647.98,995.0,1017002.355,1006.5,24504.69874999998,1007.5,21941.10499999998,1096.75,10590820.48,1198.75,6178313.98,1301.0,13116088.48,1403.25,4229689.98,1505.75,8422587.48,1521.75,19550.94874999998,1527.75,135453.79249999998,1608.25,5205941.48,1710.75,1917237.73,1721.75,71508.16749999998,1813.25,2348333.98,1916.0,2944390.48,2018.75,2697146.73,2121.25,758873.98,2224.25,1873802.23,2327.25,1197612.855,2337.75,32849.38624999998,2429.75,1199007.855,2532.75,518759.73,2635.25,1367539.105,2738.25,577625.98,2841.5,470824.48,2944.0,229797.85499999998,3046.75,359740.7925,3142.0,38043.29249999998,3150.0,174153.47999999998,3253.25,39226.26124999998,3459.5,2056862.73,3769.0,732242.98,3974.25,228127.04249999998,4283.0,1327690.48,4593.5,21211.04249999998,5097.25,51476.16749999998,6760.5,59855.26124999998
brass_acoustic_006-051-127,51.0,1.0,0.0,51.0,89.0,51.0,51.0,51.0,310892.46875,44473412.0,155.5,155.5,44028677.88,156.0,8351876.88,312.25,7267327.38,465.0,5419922.88,466.0,19972765.88,466.5,34806465.88,467.5,5411151.88,469.25,11768491.88,621.75,9680027.88,626.0,7258351.88,777.5,10076132.88,779.25,7503389.38,935.25,10810573.88,1088.75,5812338.38,1092.5,13022770.88,1093.25,8214638.88,1094.0,12848294.88,1095.75,18171877.88,1097.25,9240854.88,1098.0,6329719.38,1099.0,19930481.88,1102.75,11696715.88,1106.5,8637387.88,1244.5,5922237.88,1248.75,6202464.88,1251.75,30347241.88,1252.75,8518075.88,1256.25,6127960.88,1404.0,9036025.88,1407.0,10477905.88,1408.75,13146414.88,1409.5,6467813.88,1410.25,7229213.88,1412.75,5428741.88,1556.5,7112312.88,1557.5,8325966.88,1558.5,7702798.88,1560.0,12697307.88,1561.5,5439538.88,1715.5,6587791.88,1717.5,5370229.88,1721.75,12198410.88,1867.0,6170236.88,1877.75,7618983.38,1884.0,12661737.88,2028.25,10837395.88,2030.5,5922511.88,2034.5,8073526.88,2338.25,6118934.88,2511.75,9900528.88
bass_synthetic_034-051-127,51.0,0.0,2.0,51.0,46.0,50.0,51.0,51.0,123905.515625,170353472.0,155.5,143.25,1740155.28,147.25,8600117.28,151.25,11386094.28,155.5,168649937.28,159.5,10731923.28,163.75,3259309.2800000003,167.5,1976338.28,307.0,2435358.0300000003,311.0,11011000.28,315.0,1799034.53,458.25,232711.53000000003,462.5,1395698.03,466.75,1626571.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
